season,home_team,away_team,home_attack,home_defense,home_midfield,home_overall,home_form,away_attack,away_defense,away_midfield,away_overall,away_form,home_goals,away_goals
14,Brighton,West Ham,23.29876806200442,32.65353540714592,34.64595302592168,31.758546722547585,0.8266909401502536,35.26524302396805,32.024926318904775,31.328584030485825,32.59530893984115,0.8284060665918231,3,0
14,Arsenal,Crystal Palace,26.647279121154913,39.6731706262718,31.696571294063567,33.77977568705514,0.8253395039283687,40.83162925476028,42.505686203607844,33.34789172041689,40.838231752823035,0.8805936781121656,3,1
14,Crystal Palace,Leicester,40.83162925476028,42.505686203607844,33.32699689327251,40.83544577587045,0.8823980616276165,32.8803706352602,32.31211321968577,36.55875891128207,33.98286812305263,0.818294070677283,6,1
14,Liverpool,Brentford,38.44690843342146,37.23705328904312,42.85001146854439,38.68227296344426,0.8591732301132333,37.32525392199341,35.528341349972784,42.14424515950809,38.1719804359076,0.820686007753303,5,3
14,Manchester United,Wolves,42.66277271759647,43.36306021319966,39.396347739901806,41.58963189171967,0.8667886969382448,36.242309368757894,36.24756821988311,37.30115083218855,36.59665888353483,0.8495174505000647,4,0
14,Chelsea,Nottingham Forest,37.906334422947,35.73646727007969,34.05710076648451,35.24207852211758,0.8611472559803769,30.081083200439195,41.107153635780854,37.746646058749995,37.12723098977219,0.8767377285059068,3,0
14,Bournemouth,Tottenham,48.432258989168105,36.20881312974863,32.11308398468949,38.10315564390745,0.8416593576895923,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8197668725572443,3,10
14,Everton,Fulham,34.857446297341944,34.35638537024608,33.05164412944266,33.98480715205347,0.842358282799065,36.090967960999706,32.0012966586261,29.6409932324426,32.22643108299178,0.8157309237803695,4,1
14,Manchester United,Leicester,42.66277271759647,43.36306021319966,39.396347739901806,41.58963189171967,0.8667886969382448,32.8803706352602,32.31211321968577,36.55875891128207,33.98286812305263,0.8206777346323014,5,2
14,Brentford,Southampton,37.32525392199341,35.528341349972784,42.14424515950809,38.1719804359076,0.8202450250071629,37.610634603835194,31.817772744603808,46.43543840367282,38.915442044031856,0.8456982299828907,5,12
14,Aston Villa,Nottingham Forest,40.817264072583505,39.428234691632994,36.80667527523174,39.36693260200291,0.8801419411581463,30.081083200439195,41.107153635780854,37.746646058749995,37.12723098977219,0.8765112101944063,4,1
14,Aston Villa,Everton,40.817264072583505,39.428234691632994,36.80667527523174,39.36693260200291,0.881628588143631,34.84898273089312,34.3461501734957,33.044036726717586,33.97615456200368,0.8432249076556955,4,2
14,Newcastle,Brighton,34.703057843917556,44.77117273456084,36.33143789666982,38.21200632693622,0.8585313211317397,23.29876806200442,32.65353540714592,34.64595302592168,31.758546722547585,0.8316218497375419,0,1
14,Nottingham Forest,Everton,30.081083200439195,41.107153635780854,37.735132161364824,37.12492821029515,0.8765112101944064,34.84898273089312,34.3461501734957,33.036624367344615,33.973189618254494,0.8463647218954746,3,2
14,West Ham,Leicester,35.26524302396805,32.024926318904775,31.328584030485825,32.59530893984115,0.8277829721693875,32.8803706352602,32.31211321968577,36.55875891128207,33.98286812305263,0.8284762485436671,0,1
14,Wolves,Crystal Palace,36.242309368757894,36.24756821988311,37.30115083218855,36.59665888353483,0.8498829021874126,40.83162925476028,42.49805975897142,33.32699689327251,40.8308699090886,0.8869908853003846,2,8
14,Southampton,Arsenal,37.59816024372051,31.817772744603808,46.43543840367282,38.91169973599745,0.8457032662259995,26.647279121154913,39.65804162900539,31.696571294063567,33.77422838805746,0.8262292995952252,9,1
14,Chelsea,Liverpool,37.906334422947,35.73646727007969,34.05710076648451,35.24207852211758,0.8648712738593197,38.44690843342146,37.22962277597276,42.85001146854439,38.67831002314007,0.8588412944290579,2,0
14,Manchester City,Bournemouth,36.15246775222337,39.10751363829299,37.67498902614506,37.30173472987526,0.8098627611302395,48.432258989168105,36.20881312974863,32.11308398468949,38.10315564390745,0.8412809125110666,8,6
14,Nottingham Forest,Chelsea,30.081083200439195,41.107153635780854,37.735132161364824,37.12492821029515,0.8746177565370903,37.906334422947,35.73646727007969,34.05710076648451,35.24207852211758,0.8666982370231827,0,1
14,Brentford,Fulham,37.32525392199341,35.528341349972784,42.14424515950809,38.1719804359076,0.8231349731538437,36.090967960999706,32.0012966586261,29.6409932324426,32.22643108299178,0.8201967346160243,6,6
14,Brighton,Chelsea,23.29876806200442,32.65353540714592,34.64595302592168,31.758546722547585,0.8299601310262503,37.906334422947,35.73646727007969,34.05710076648451,35.24207852211758,0.8680679995194035,0,2
14,West Ham,Burnley,35.26524302396805,32.024926318904775,31.328584030485825,32.59530893984115,0.8284858801145558,32.431665392642294,39.39723368028155,42.328352941862704,38.01563967944629,0.8234888585529144,1,0
14,Manchester United,Everton,42.66277271759647,43.36306021319966,39.396347739901806,41.58963189171967,0.8668195567755539,34.84898273089312,34.33594381825586,33.036624367344615,33.970127711682544,0.845520975987356,6,3
14,Brighton,Fulham,23.29876806200442,32.65353540714592,34.64595302592168,31.758546722547585,0.8324822178406102,36.090967960999706,31.992995389059942,29.6409932324426,32.22338728415085,0.8216115394337307,8,4
14,West Ham,Everton,35.26524302396805,32.024926318904775,31.328584030485825,32.59530893984115,0.8299016519593886,34.84898273089312,34.33594381825586,33.036624367344615,33.970127711682544,0.8480635492505703,1,2
14,Manchester City,Leicester,36.15246775222337,39.10751363829299,37.67498902614506,37.30173472987526,0.8118908315448087,32.8803706352602,32.31211321968577,36.55875891128207,33.98286812305263,0.8317280075980283,5,4
14,Burnley,Leicester,32.431665392642294,39.39723368028155,42.328352941862704,38.01563967944629,0.8279197910039088,32.8803706352602,32.31211321968577,36.55875891128207,33.98286812305263,0.8322989479070791,5,3
14,Everton,Manchester City,34.84898273089312,34.33594381825586,33.036624367344615,33.970127711682544,0.8491542213005498,36.15246775222337,39.094387682218574,37.66645956915584,37.295982071097654,0.8155113664280425,1,4
14,Bournemouth,Liverpool,48.432258989168105,36.20881312974863,32.11308398468949,38.10315564390745,0.840606560476773,38.44690843342146,37.22962277597276,42.85001146854439,38.67831002314007,0.8607717385916234,1,11
14,Southampton,Leicester,37.59816024372051,31.817772744603808,46.43543840367282,38.91169973599745,0.8457032662259995,32.8803706352602,32.31211321968577,36.55875891128207,33.98286812305263,0.8323326458168094,8,6
14,Liverpool,Crystal Palace,38.44690843342146,37.22962277597276,42.85001146854439,38.67831002314007,0.8648722417787941,40.83162925476028,42.49805975897142,33.32699689327251,40.8308699090886,0.8890397348970389,1,1
14,Chelsea,Brentford,37.906334422947,35.73646727007969,34.05710076648451,35.24207852211758,0.8700679995194035,37.316692316435294,35.528341349972784,42.14424515950809,38.1688411805363,0.8246503409297595,5,0
14,Tottenham,Arsenal,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8202662991512527,26.647279121154913,39.65049981629601,31.689892485885615,33.768346279580975,0.8264284780084095,5,4
14,Crystal Palace,Southampton,40.83162925476028,42.49805975897142,33.32699689327251,40.8308699090886,0.8900397348970389,37.58571083232604,31.817772744603808,46.422268633700874,38.903135996922735,0.8480737097668548,3,1
14,Chelsea,Manchester United,37.906334422947,35.73646727007969,34.05710076648451,35.24207852211758,0.8711371438666262,42.66277271759647,43.36306021319966,39.396347739901806,41.58963189171967,0.8687745121728707,2,3
14,Leicester,Manchester City,32.8803706352602,32.31211321968577,36.55875891128207,33.98286812305263,0.8316811188276252,36.15246775222337,39.081299311539766,37.66645956915584,37.29336439696189,0.8191659055988255,2,6
14,Manchester City,Liverpool,36.15246775222337,39.081299311539766,37.66645956915584,37.29336439696189,0.8219191785154242,38.44690843342146,37.22962277597276,42.85001146854439,38.67831002314007,0.8645535437230174,7,2
14,Manchester City,Everton,36.15246775222337,39.081299311539766,37.66645956915584,37.29336439696189,0.8247823119088309,34.84898273089312,34.33594381825586,33.036624367344615,33.970127711682544,0.8498806238281176,4,2
14,Leicester,Fulham,32.8803706352602,32.31211321968577,36.55875891128207,33.98286812305263,0.8336811188276253,36.090967960999706,31.992995389059942,29.6409932324426,32.22338728415085,0.8236448782655754,7,5
14,Burnley,Brighton,32.431665392642294,39.39723368028155,42.328352941862704,38.01563967944629,0.8319555766379196,23.29876806200442,32.65353540714592,34.64595302592168,31.758546722547585,0.8338386783349729,7,1
14,Bournemouth,Wolves,48.41646423318708,36.20881312974863,32.11308398468949,38.09894370897917,0.841861209959819,36.242309368757894,36.24756821988311,37.30115083218855,36.59665888353483,0.8520207721886789,4,6
14,Brighton,Leicester,23.29876806200442,32.65353540714592,34.64595302592168,31.758546722547585,0.8400080097830565,32.8803706352602,32.30637784389607,36.55875891128207,33.98038279354377,0.8356811188276253,2,2
14,Manchester City,Brighton,36.15246775222337,39.081299311539766,37.66645956915584,37.29336439696189,0.8267823119088309,23.29876806200442,32.65353540714592,34.64595302592168,31.758546722547585,0.8420080097830565,2,2
14,Manchester United,Southampton,42.66277271759647,43.36306021319966,39.396347739901806,41.58963189171967,0.8687745121728707,37.58571083232604,31.817772744603808,46.422268633700874,38.903135996922735,0.8445979389414998,10,1
14,Chelsea,Aston Villa,37.906334422947,35.73646727007969,34.05710076648451,35.24207852211758,0.8708487075681419,40.817264072583505,39.428234691632994,36.80667527523174,39.36693260200291,0.8829436397009273,2,3
14,Aston Villa,Southampton,40.817264072583505,39.428234691632994,36.80667527523174,39.36693260200291,0.8820573566775153,37.58571083232604,31.817772744603808,46.422268633700874,38.903135996922735,0.8483961245786984,3,5
14,Burnley,Fulham,32.431665392642294,39.39723368028155,42.328352941862704,38.01563967944629,0.8358674486749132,36.090967960999706,31.98471770067316,29.6409932324426,32.22035213174237,0.8275986501173466,11,1
14,Southampton,Crystal Palace,37.58571083232604,31.817772744603808,46.422268633700874,38.903135996922735,0.8475895806799542,40.83162925476028,42.49805975897142,33.32699689327251,40.8308699090886,0.8900397348970389,2,5
14,Brighton,Manchester United,23.29876806200442,32.65353540714592,34.64595302592168,31.758546722547585,0.8407058214586596,42.66277271759647,43.36306021319966,39.396347739901806,41.58963189171967,0.8715179506717179,0,7
14,Chelsea,Wolves,37.906334422947,35.73646727007969,34.05025394629255,35.23888333936134,0.8718487075681419,36.242309368757894,36.24756821988311,37.30115083218855,36.59665888353483,0.8514275671379404,1,0
14,Crystal Palace,Burnley,40.83162925476028,42.49805975897142,33.306157885683945,40.82809137474346,0.8900397348970389,32.431665392642294,39.39723368028155,42.328352941862704,38.01563967944629,0.8339767594821196,3,1
14,Chelsea,Manchester City,37.906334422947,35.73646727007969,34.05025394629255,35.23888333936134,0.8718487075681419,36.15246775222337,39.081299311539766,37.66645956915584,37.29336439696189,0.829096112739989,2,0
14,Bournemouth,West Ham,48.41646423318708,36.20881312974863,32.11308398468949,38.09894370897917,0.8425667748618786,35.26524302396805,32.024926318904775,31.328584030485825,32.59530893984115,0.8309016519593886,5,6
14,Burnley,West Ham,32.431665392642294,39.39723368028155,42.328352941862704,38.01563967944629,0.8364823732302262,35.26524302396805,32.024926318904775,31.328584030485825,32.59530893984115,0.8297578905707971,3,2
14,Brentford,Leicester,37.30969429962417,35.528341349972784,42.14424515950809,38.16627524103888,0.8278077882018188,32.8803706352602,32.300653938857955,36.55875891128207,33.97790243469392,0.8367888320575927,3,0
14,Bournemouth,Fulham,48.41646423318708,36.20881312974863,32.11308398468949,38.09894370897917,0.8424556807568592,36.090967960999706,31.98471770067316,29.6409932324426,32.22035213174237,0.8317007515871289,10,12
14,Bournemouth,Chelsea,48.41646423318708,36.20881312974863,32.11308398468949,38.09894370897917,0.8424317523487006,37.906334422947,35.73646727007969,34.05025394629255,35.23888333936134,0.8738487075681419,0,3
14,Manchester United,Chelsea,42.66277271759647,43.36306021319966,39.396347739901806,41.58963189171967,0.8725179506717179,37.906334422947,35.73646727007969,34.05025394629255,35.23888333936134,0.8738487075681419,1,1
14,Brentford,Burnley,37.30115633978376,35.528341349972784,42.14424515950809,38.163144655764064,0.8288962688931463,32.431665392642294,39.39723368028155,42.328352941862704,38.01563967944629,0.8378660686639016,5,9
14,Aston Villa,Tottenham,40.817264072583505,39.428234691632994,36.80667527523174,39.36693260200291,0.8827441220785245,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.820989660856618,5,5
14,Nottingham Forest,Leicester,30.081083200439195,41.107153635780854,37.735132161364824,37.12492821029515,0.8747618371677216,32.8803706352602,32.300653938857955,36.55875891128207,33.97790243469392,0.8375471144612348,5,0
14,Aston Villa,Crystal Palace,40.817264072583505,39.428234691632994,36.80667527523174,39.36693260200291,0.8805018050638792,40.82147087222957,42.49805975897142,33.285374529948626,40.82261135863722,0.8907581855365448,1,5
14,Leicester,Brighton,32.8803706352602,32.300653938857955,36.55875891128207,33.97790243469392,0.8415832717926838,23.29876806200442,32.65353540714592,34.64595302592168,31.758546722547585,0.8417396300581509,1,0
14,Fulham,Chelsea,36.090967960999706,31.98471770067316,29.6409932324426,32.22035213174237,0.8298045743604747,37.906334422947,35.73646727007969,34.041329124751684,35.23471842264226,0.8748487075681418,0,14
14,Nottingham Forest,Southampton,30.081083200439195,41.107153635780854,37.735132161364824,37.12492821029515,0.8756027074021498,37.58571083232604,31.817772744603808,46.409135054639115,38.89832035126676,0.8449502046818685,4,2
14,Nottingham Forest,Aston Villa,30.081083200439195,41.107153635780854,37.735132161364824,37.12492821029515,0.8718328705479098,40.817264072583505,39.428234691632994,36.80667527523174,39.36693260200291,0.882444843101524,1,3
14,Everton,Brighton,34.84898273089312,34.327727050381064,33.036624367344615,33.9676626813201,0.8519875283924531,23.29876806200442,32.65353540714592,34.64595302592168,31.758546722547585,0.8404850394618371,1,0
14,Wolves,Manchester United,36.242309368757894,36.24756821988311,37.30115083218855,36.59665888353483,0.8518174278576204,42.66277271759647,43.36306021319966,39.396347739901806,41.58963189171967,0.8727580996891521,0,4
14,Tottenham,Newcastle,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8159869133147407,34.703057843917556,44.77117273456084,36.33143789666982,38.21200632693622,0.8613712275199162,4,6
14,Wolves,Tottenham,36.242309368757894,36.24756821988311,37.28127557531093,36.59003379790896,0.853692150357244,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8159869133147407,6,6
14,West Ham,Brighton,35.26524302396805,32.024926318904775,31.317657282344786,32.592395140336876,0.830060583641186,23.29876806200442,32.64858770721376,34.64595302592168,31.75607287258151,0.8424850394618371,1,2
14,Arsenal,Manchester City,26.647279121154913,39.65049981629601,31.689892485885615,33.768346279580975,0.8274299493121043,36.15246775222337,39.068248405797185,37.66645956915584,37.29075421581338,0.830096112739989,0,4
14,Wolves,Fulham,36.242309368757894,36.24756821988311,37.28127557531093,36.59003379790896,0.8558179550203471,36.090967960999706,31.98471770067316,29.6409932324426,32.22035213174237,0.8286045498563972,8,3
14,Newcastle,Arsenal,34.703057843917556,44.77117273456084,36.33143789666982,38.21200632693622,0.8652553121775922,26.62987372661153,39.65049981629601,31.689892485885615,33.76544538049041,0.8293879603181428,3,0
14,Fulham,Leicester,36.090967960999706,31.98471770067316,29.6409932324426,32.22035213174237,0.8275811615044227,32.8803706352602,32.300653938857955,36.55875891128207,33.97790243469392,0.8454639672569384,3,6
14,Fulham,Burnley,36.090967960999706,31.976544542848504,29.6409932324426,32.21735530720666,0.8278991583163763,32.431665392642294,39.39723368028155,42.328352941862704,38.01563967944629,0.8404876730990459,4,10
14,Bournemouth,Nottingham Forest,48.41646423318708,36.20881312974863,32.11308398468949,38.09894370897917,0.8404723146429663,30.07157212199125,41.107153635780854,37.735132161364824,37.122074886760764,0.8726951900904354,3,8
14,Fulham,Southampton,36.090967960999706,31.976544542848504,29.6409932324426,32.21735530720666,0.8257679027984584,37.58571083232604,31.81042867556139,46.409135054639115,38.895872328252615,0.8472100595146268,4,9
14,Burnley,Tottenham,32.431665392642294,39.39723368028155,42.328352941862704,38.01563967944629,0.8403315412987789,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8192502482688842,0,4
14,Chelsea,Leicester,37.885723810415996,35.73646727007969,34.041329124751684,35.23197034097146,0.8763745160232967,32.8803706352602,32.29773012933414,36.55875891128207,33.97663545056693,0.8463658325511805,4,0
14,Aston Villa,Newcastle,40.817264072583505,39.428234691632994,36.79208753063127,39.36401505308282,0.883444843101524,34.703057843917556,44.77117273456084,36.33143789666982,38.21200632693622,0.8642530991158797,4,3
14,Crystal Palace,Newcastle,40.82147087222957,42.49805975897142,33.285374529948626,40.82261135863722,0.8877858720244011,34.69370170724966,44.77117273456084,36.33143789666982,38.20826387226906,0.8652591197065337,1,4
14,Nottingham Forest,Crystal Palace,30.07157212199125,41.107153635780854,37.735132161364824,37.122074886760764,0.8698240878881458,40.82147087222957,42.49805975897142,33.285374529948626,40.82261135863722,0.8877858720244011,2,7
14,West Ham,Nottingham Forest,35.26524302396805,32.024926318904775,31.317657282344786,32.592395140336876,0.8304157397100219,30.07157212199125,41.107153635780854,37.735132161364824,37.122074886760764,0.8705919060521945,1,3
14,Chelsea,Tottenham,37.885723810415996,35.73646727007969,34.041329124751684,35.23197034097146,0.8773745160232967,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8176129542229141,7,1
14,Brighton,Southampton,23.29876806200442,32.64858770721376,34.64595302592168,31.75607287258151,0.8395226083137061,37.58571083232604,31.81042867556139,46.409135054639115,38.895872328252615,0.8485632588411203,6,7
14,Nottingham Forest,Newcastle,30.07157212199125,41.099500055073605,37.72364129177442,37.115949922489065,0.8685869286313754,34.69370170724966,44.77117273456084,36.33143789666982,38.20826387226906,0.8653449022910095,1,3
14,West Ham,Bournemouth,35.26524302396805,32.024926318904775,31.308589533728167,32.58997707403911,0.8339341119111917,48.41646423318708,36.20881312974863,32.11308398468949,38.09894370897917,0.8426293797381386,0,0
14,Arsenal,Manchester United,26.616352020091206,39.64297308721205,31.689892485885615,33.76043196207291,0.8298260874764996,42.66277271759647,43.36306021319966,39.387785993598456,41.58620719319833,0.8727580996891521,2,4
14,Wolves,Manchester City,36.242309368757894,36.24756821988311,37.28127557531093,36.59003379790896,0.857142033929198,36.15246775222337,39.068248405797185,37.65795392206555,37.28763547854693,0.8317801298893339,6,6
14,Southampton,Manchester City,37.58571083232604,31.81042867556139,46.409135054639115,38.895872328252615,0.8485632588411203,36.15246775222337,39.068248405797185,37.65795392206555,37.28763547854693,0.8298740233929628,12,11
14,Tottenham,Brighton,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8196132955388699,23.29876806200442,32.64858770721376,34.64595302592168,31.75607287258151,0.8420487865045473,5,2
14,Fulham,Nottingham Forest,36.090967960999706,31.968290360592093,29.6409932324426,32.214328773712644,0.8232235101710146,30.07157212199125,41.099500055073605,37.72364129177442,37.115949922489065,0.8704446424344958,1,10
14,Everton,Arsenal,34.84898273089312,34.317515825823556,33.02164556005443,33.95860779103677,0.8544475002606428,26.616352020091206,39.64297308721205,31.689892485885615,33.76043196207291,0.8297436358363172,4,2
14,Arsenal,Nottingham Forest,26.616352020091206,39.64297308721205,31.689892485885615,33.76043196207291,0.8325718694005905,30.07157212199125,41.099500055073605,37.72364129177442,37.115949922489065,0.8705579561070089,0,4
14,Tottenham,Wolves,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8218191086529925,36.234018505717195,36.24756821988311,37.28127557531093,36.58671745269268,0.8579759284510199,3,5
14,Manchester City,Arsenal,36.15246775222337,39.068248405797185,37.65795392206555,37.28763547854693,0.8271272395814334,26.616352020091206,39.64297308721205,31.689892485885615,33.76043196207291,0.8345718694005905,1,2
14,Nottingham Forest,Liverpool,30.07157212199125,41.099500055073605,37.7121734039232,37.113656344918816,0.8716337695109247,38.44690843342146,37.22962277597276,42.85001146854439,38.67831002314007,0.8663430349316144,4,3
14,Bournemouth,Aston Villa,48.41646423318708,36.20881312974863,32.11308398468949,38.09894370897917,0.8446500521328926,40.817264072583505,39.428234691632994,36.79208753063127,39.36401505308282,0.8844448431015242,1,6
14,Chelsea,Newcastle,37.885723810415996,35.73646727007969,34.041329124751684,35.23197034097146,0.8793745160232967,34.69370170724966,44.77117273456084,36.33143789666982,38.20826387226906,0.8653449022910095,1,1
14,Brighton,Brentford,23.29876806200442,32.64858770721376,34.64595302592168,31.75607287258151,0.8431146542198924,37.30115633978376,35.528341349972784,42.14424515950809,38.163144655764064,0.8261420929324816,4,1
14,Liverpool,Arsenal,38.44690843342146,37.22962277597276,42.85001146854439,38.67831002314007,0.867972606211651,26.616352020091206,39.64297308721205,31.684004130305656,33.75768406280226,0.8323884148502635,5,3
14,Chelsea,Brighton,37.885723810415996,35.73646727007969,34.0275280022772,35.22552981715003,0.8795270935775039,23.29876806200442,32.64858770721376,34.64595302592168,31.75607287258151,0.8431225538687627,4,0
14,Leicester,Arsenal,32.8803706352602,32.29773012933414,36.549034776906986,33.9730699346294,0.8487328104487711,26.616352020091206,39.64297308721205,31.684004130305656,33.75768406280226,0.8331764895245103,4,3
14,Arsenal,Fulham,26.616352020091206,39.64297308721205,31.684004130305656,33.75768406280226,0.833360290459623,36.090967960999706,31.968290360592093,29.6409932324426,32.214328773712644,0.8213881716670133,4,2
14,Everton,Newcastle,34.84898273089312,34.317515825823556,33.02164556005443,33.95860779103677,0.855190565434968,34.69370170724966,44.77117273456084,36.33143789666982,38.20826387226906,0.8653449022910095,2,2
14,Tottenham,Liverpool,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8181389941918517,38.44690843342146,37.22962277597276,42.85001146854439,38.67831002314007,0.8715927331750565,2,4
14,Nottingham Forest,Manchester City,30.07157212199125,41.091861781527776,37.7121734039232,37.109837208145905,0.8728584229019094,36.15246775222337,39.068248405797185,37.65795392206555,37.28763547854693,0.8245773665901985,8,2
14,Leicester,Tottenham,32.8803706352602,32.292017672106105,36.549034776906986,33.970594536497245,0.8464125861655827,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8181389941918517,7,9
14,Brighton,Liverpool,23.29876806200442,32.64364990268146,34.64595302592168,31.753603970315357,0.8415322108891482,38.44690843342146,37.22962277597276,42.85001146854439,38.67831002314007,0.8717838381213466,0,3
14,Manchester City,Tottenham,36.15246775222337,39.068248405797185,37.65795392206555,37.28763547854693,0.8221479089928816,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8181389941918517,3,10
14,Bournemouth,Newcastle,48.41646423318708,36.20881312974863,32.11308398468949,38.09894370897917,0.8442065153059903,34.69370170724966,44.77117273456084,36.33143789666982,38.20826387226906,0.8653449022910095,5,8
14,Manchester United,Aston Villa,42.66277271759647,43.36306021319966,39.387785993598456,41.58620719319833,0.873266104584419,40.817264072583505,39.42030489825078,36.77752896152,39.35740276901553,0.885444843101524,2,2
14,Chelsea,Bournemouth,37.86515441911006,35.73646727007969,34.0275280022772,35.22278723164258,0.8807737433534574,48.41646423318708,36.20881312974863,32.11308398468949,38.09894370897917,0.8442300749774142,15,0
14,Wolves,West Ham,36.225744224402575,36.24756821988311,37.28127557531093,36.583407740166834,0.8612036608561009,35.26524302396805,32.024926318904775,31.308589533728167,32.58997707403911,0.835415363628196,3,3
14,Burnley,Crystal Palace,32.431665392642294,39.39723368028155,42.328352941862704,38.01563967944629,0.8413315412987787,40.80938116782015,42.49805975897142,33.285374529948626,40.81938743746137,0.8904622574675258,2,2
14,Leicester,Burnley,32.8803706352602,32.292017672106105,36.549034776906986,33.970594536497245,0.8509183206276493,32.431665392642294,39.39723368028155,42.31304479263874,38.0095164197567,0.8417520729667486,3,3
14,Tottenham,Manchester United,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.816245679609239,42.66277271759647,43.36306021319966,39.3792413707877,41.58278934407403,0.873266104584419,2,6
14,Arsenal,Tottenham,26.616352020091206,39.63546141158626,31.684004130305656,33.75492978173947,0.8327545833276405,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.820589523778101,2,3
14,Brighton,Burnley,23.29876806200442,32.64364990268146,34.64595302592168,31.753603970315357,0.8409876930603973,32.42524270754045,39.39723368028155,42.31304479263874,38.00716143521936,0.8436696708622825,1,3
14,Nottingham Forest,Arsenal,30.07157212199125,41.091861781527776,37.7121734039232,37.109837208145905,0.8735971043173977,26.616352020091206,39.63546141158626,31.684004130305656,33.75492978173947,0.8340971919881927,3,0
14,Everton,Chelsea,34.84898273089312,34.317515825823556,33.01407944714372,33.95558134587249,0.8542392804039737,37.86515441911006,35.73646727007969,34.0275280022772,35.22278723164258,0.8818954963737534,1,2
14,Nottingham Forest,Bournemouth,30.07157212199125,41.091861781527776,37.7121734039232,37.109837208145905,0.8763124690677732,48.41646423318708,36.20881312974863,32.11308398468949,38.09894370897917,0.845031258574786,10,3
14,Manchester City,Fulham,36.15246775222337,39.068248405797185,37.65795392206555,37.28763547854693,0.8221479089928816,36.090967960999706,31.968290360592093,29.6409932324426,32.214328773712644,0.8249446183478673,5,5
14,Southampton,Manchester United,37.58571083232604,31.801203900693245,46.409135054639115,38.89279740329657,0.8489089284789448,42.66277271759647,43.36306021319966,39.3792413707877,41.58278934407403,0.873266104584419,4,10
14,Brentford,Everton,37.30115633978376,35.528341349972784,42.14424515950809,38.163144655764064,0.8264099184032675,34.841006142632374,34.317515825823556,33.01407944714372,33.95318836939427,0.8573866182158759,0,7
14,Tottenham,Brentford,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8212484271511161,37.29405627485224,35.528341349972784,42.14424515950809,38.16054129862251,0.8254451324028711,10,4
14,Arsenal,Everton,26.59899575867509,39.63546141158626,31.684004130305656,33.75203707150345,0.8355304499060544,34.841006142632374,34.317515825823556,33.01407944714372,33.95318836939427,0.8584952311436773,2,3
14,Liverpool,Everton,38.44690843342146,37.22962277597276,42.85001146854439,38.67831002314007,0.869690189362902,34.841006142632374,34.317515825823556,33.01407944714372,33.95318836939427,0.8606079689723619,2,3
14,Manchester United,Bournemouth,42.66277271759647,43.36306021319966,39.3792413707877,41.58278934407403,0.873266104584419,48.41646423318708,36.20881312974863,32.11308398468949,38.09894370897917,0.8460287281031341,15,3
14,Tottenham,Fulham,39.19658010931708,49.48378767958657,43.40503143442356,44.04406112394219,0.8212484271511161,36.090967960999706,31.968290360592093,29.6409932324426,32.214328773712644,0.8231107080112229,10,3
14,Southampton,Liverpool,37.58571083232604,31.801203900693245,46.409135054639115,38.89279740329657,0.8458262703679643,38.44690843342146,37.22962277597276,42.85001146854439,38.67831002314007,0.869690189362902,4,7
14,Crystal Palace,Wolves,40.80938116782015,42.49805975897142,33.285374529948626,40.81938743746137,0.8918985216023142,36.225744224402575,36.24756821988311,37.28127557531093,36.583407740166834,0.8591698233593814,8,1
14,Chelsea,Burnley,37.86515441911006,35.73646727007969,34.0275280022772,35.22278723164258,0.8828954963737535,32.42524270754045,39.38780553578933,42.31304479263874,38.00496153483784,0.8444413733589264,1,1
14,Arsenal,Burnley,26.59899575867509,39.63546141158626,31.684004130305656,33.75203707150345,0.8357413281434584,32.42524270754045,39.38780553578933,42.31304479263874,38.00496153483784,0.8444413733589264,1,3
14,Southampton,Newcastle,37.58571083232604,31.801203900693245,46.409135054639115,38.89279740329657,0.8482280034424028,34.69370170724966,44.77117273456084,36.33143789666982,38.20826387226906,0.8655569628677263,7,7
14,Leicester,Brentford,32.8803706352602,32.292017672106105,36.5393372366694,33.96703877174347,0.8531653441775617,37.29405627485224,35.528341349972784,42.14424515950809,38.16054129862251,0.8228437735961438,12,6
14,Burnley,Brentford,32.42524270754045,39.38780553578933,42.31304479263874,38.00496153483784,0.8479109208409772,37.29405627485224,35.528341349972784,42.14424515950809,38.16054129862251,0.8234774758956774,6,0
14,Crystal Palace,Manchester City,40.80938116782015,42.49805975897142,33.26464665892337,40.81662372132467,0.8918985216023142,36.15246775222337,39.068248405797185,37.65795392206555,37.28763547854693,0.8205576456445487,7,2
